ID,日期,用户名,评分,标题,内容,是否编辑过
13815133474,2026-03-05T05:02:03Z,88885462685,5,很不错的拍照软件,果然是飓风出品，界面清晰简洁，非常适合喜欢手机记录的摄影人群，不错支持专业版,False
13368222629,2025-11-07T15:28:00Z,mretanz,1,为什么总是要我重新登录,每隔几天打开这个软件的时候，都告诉我要恢复购买重新登录，烦不烦,False
13340627982,2025-11-01T04:28:56Z,YuZhouHu,3,不错，就是不能拍照,不错，如果有拍照功能就好了，动态还要收费69元给终身版，就太贵了,False
13332290824,2025-10-30T05:37:02Z,roki_l,5,终于摆脱iPhone的拍照锐化过度了,拍的动态照片清晰度和柔和度刚刚好，受够了iPhone照片过度锐化。,False
13375843327,2025-11-09T10:40:05Z,zbhnut,5,真的太棒了,飓风相机虽然比我想的要不完美一点但是已经很棒了 无限进步！,False
13661632063,2026-01-22T05:56:16Z,返回输入结果,1,大模型时代连个验证机制都写不好吗？,从来没有就这么无语😓的软件，图让我重新验证，每次验证都能卡住,False
13341395226,2025-11-01T09:25:55Z,大橘为轻,3,优化,能不能优化一下啊，打开直接手机死机，风景没了还没好，好了还得重新登录,False
13334116607,2025-10-30T15:31:23Z,燕洋，,5,真的太好用了,买课程 送pro 太牛了  相机  比较省事  如果滤镜再多一点就更好了,False
13353962623,2025-11-04T04:47:31Z,梁园sherlock',4,软件需要优化,切换镜头的时候有明显卡顿，能不能加个拍摄后直接保存到外接设备,False
13492493497,2025-12-09T05:43:31Z,辉呵呵呵呵呵呵,5,一直更新一直使用,"不断改进～很好用这个给一星
另外四个星是给写更新日志的小伙伴的",False
13334050084,2025-10-30T15:13:56Z,反正就是瞎取的昵称,5,很好用啊,很好用啊，log模式Apple15pm自带相机没有，这个相机有这个模式,False
13861685897,2026-03-18T16:53:33Z,咘咚,5,求开发前置摄像头竖拍横屏模式,就像原相机那样，前置镜头拍 16:9 模式。出了我立马升级,False
13556902350,2025-12-26T13:26:45Z,TarciGboy,5,确实不错,感觉用起来很舒服，但是如果能在专业模式下也能搓焦段就更好了,False
13642335184,2026-01-17T04:06:12Z,贺依笙,5,希望可以选择直接录制到外接移动硬盘里,如题，手机存诸空间不够，外接了移动硬盘却没办法保存到外接移动硬盘里,False
13896915487,2026-03-28T17:02:13Z,hdhxuxhhwa,4,加快门优先,快门和感光绑定是啥操作，要么都自动要么都手动，能不能改成单独调节,False
13412646697,2025-11-18T12:51:05Z,摸鱼 66,2,需要再打磨打磨,修修 bug 行不行，这半成品就放上来了，经常性打开黑屏，正经拍的时候着急用不上,False
13744315393,2026-02-13T11:47:18Z,段青山,1,难用，新手别买！！！！,复杂，不如原生相机，拍照需求不大的路人千万别浪费钱！真没用！,False
13692114588,2026-01-30T08:40:36Z,法律人苏子,5,很棒的体验,lut 在景色方面特别棒，再开发几款专用于人像的就更好了,False
13328653306,2025-10-29T09:47:56Z,烨丿,5,good！,非常好用 普通人能很快上手 如果变焦可以不是硬切换就更好了,False
13583781774,2026-01-02T04:53:18Z,老秋！FallDash_,3,希望多加一个画幅选择,就是可以选择4:3 16:9……巴啦巴啦一些其他的画幅，谢谢了,False
13464836016,2025-12-02T02:28:48Z,Galaxyyyyyyyyyyyyy,4,拍照比例,能不能设置一个拍照4：3的比例吧，一直都是16:9太难受了,False
13361647454,2025-11-06T00:42:40Z,大刀客2001,1,不值得付费,"就目前产品质量，显然不值得付费。
而且也拍不了hdr视频。",False
13371758853,2025-11-08T12:05:31Z,玉如多喝点好一点干啥的,5,log拍摄问题,14pro为什么不能支持log拍摄呢？能不能罗列一份支持的列表呢？,False
13358234114,2025-11-05T05:23:48Z,Flame_River,4,希望能够调整实况照片拍照的画幅,其他都挺好，就是照片的比例固定了，还是想要正方形或者其他比例的照片,False
13327368827,2025-10-29T01:00:08Z,ht1_2025,5,太好用了！,之前买了Apple log的课可以直接使用专业版！超级好用！,False
13334090933,2025-10-30T15:24:42Z,绝望的骨灰,3,有很多地方可以改进,不能用相机键启动，不能拍摄静态图片，导出照片缺失exif信息,False
13552807955,2025-12-25T10:35:46Z,Tarss s,5,购买的pro 失效了,买的课程，然后更新后就实现了，恢复购买也没有用奥，怎么解决呀,False
13367766958,2025-11-07T13:26:52Z,Chillmybones,5,无限进步👍🏻👍🏻👍🏻,文案好有才 修复了公司的无影墙会有视频吗 想看四维表情kkk,False
13335916564,2025-10-31T01:19:25Z,麻烦那么还要解锁,5,批量导出功能！,昨天拍了一天，累计一百多个素材，一个一个导出太麻烦了，我真的要哭死,False
13412803948,2025-11-18T13:37:52Z,井无轩,2,不能直接录制到外置存储里,如题，手机内存小的似乎无法很好的使用，因为录一点就满了😢,False
13355850347,2025-11-04T15:38:41Z,老牛蛙之父,5,TIM良心！,确实很不错，收费不高。买同步课就附赠pro版，功能齐全！,False
13812322423,2026-03-04T10:09:45Z,Oscar_Kao,3,无法切换影像风格,iPhone 15拍摄界面左右滑动上下滑动都没有任何响应,False
13596448144,2026-01-05T05:38:49Z,栩桉H,5,挺不错的，等我换最新款再全面体验,很好用的软件，也买了tim推荐的课程，等有时间了好好学习一下,False
13892088314,2026-03-27T10:39:59Z,你爹特别来骂你,3,发烫 掉电快,用了一会会就会发烫，非常烫  然后无法从相册导入照片到app,False
13872300736,2026-03-21T17:40:56Z,累诶,5,太喜欢了,这个影视飓风简直就是神来的，太好用了，旅游必备！自拍必备！,False
13329573288,2025-10-29T14:13:11Z,-苏木-,5,买了调色课程专门下载的,喜欢摄影 喜欢研究 才能更好的无限进步，影视飓风太强了👍,False
13349854214,2025-11-03T05:56:57Z,徐孙凯,1,15pro切焦段就闪退 非常恶劣,感觉软件根本没做什么优化 切焦段5次闪退4次 、还花了49支持 让人心寒,False
13633029064,2026-01-14T16:43:58Z,Chen junru,5,评价,确实是一款很不错的软件。无论是设计上的小细节还是页面的ui。,False
13335849349,2025-10-31T00:53:40Z,麻辣🍲,5,需要优化,长焦段切换画质以及帧率时候会卡 希望优化 支持影视飓风,False
13896747754,2026-03-28T16:09:50Z,xusign _163,4,为什么没有滤镜的选择？,iphone 17 标准版为什么没有切换lut的功能？,False
13599952796,2026-01-06T02:39:27Z,15max用户,1,不值得,并没有iPhone直接拍好看，普通用户完全没必要买这个,False
13399005205,2025-11-15T02:19:06Z,我是Lionel MESSI,3,购买了课程了,使用下来好多功能没有完善，真不如另外两个，希望快点更新,False
13326362649,2025-10-28T19:03:18Z,不卑不亢1qa z,5,简洁好用！,画面干净，比那个蓝色的相机软件好上手多了，功能也很强大,False
13323797003,2025-10-28T05:28:06Z,哎呀哦嚯,5,爱了,高级的ui和丝滑的动画，美妙！还能导出live太好了🥹,False
13379851343,2025-11-10T09:29:03Z,Feb_Andy,1,15pm拍摄太糊了，不如原相机清晰,App与手机原相机对比，太糊了，近距离拍摄，都无法看清文案,False
13883872498,2026-03-25T01:36:15Z,何靖寰,5,简单好用,省去了太多不合理且不优美的调整方式，他们自带的滤镜就很美,False
13331556150,2025-10-30T00:33:06Z,Joonwei,5,预览画面有点卡,已经开启的是60帧画质，但是预览画面只有30帧，希望改进。,False
13324737680,2025-10-28T11:33:49Z,yyyyccc_,5,终于有没广告、界面简单、上手容易的拍照软件了,导出套lut的live图超好用。信任影视飓风就完事了。,False
13401271930,2025-11-15T15:30:00Z,makima sama,4,upup,希望影视飓风越来越好，软件自适应几天后用起来很舒服😌,False
13399446867,2025-11-15T05:12:46Z,hellcer,4,求加入外录功能,这么强的视频拍摄，不能直接录制到外接硬盘，感觉少了灵魂,False
13325705775,2025-10-28T15:51:48Z,飓风粉丝,5,建议,效果很好，就是可以考虑增加用AirPods收音的功能,False
13446985265,2025-11-27T14:17:53Z,爱吃糖的小阿飞,1,更新后bug多了,相机闪烁，黑屏，把手机卡住，打开三次，三次不一样的bug，服了,False
13349849747,2025-11-03T05:54:58Z,太晓东,1,难用,一款相机软件，想拍一张普通静态照片，都拍不了，不是很奇怪吗,False
13334098556,2025-10-30T15:26:41Z,果粉壹号是我,5,摄影不错,还行，就是自拍好看，拍完了就不好看了。 希望后续加入拍照功能,False
13325341531,2025-10-28T14:16:08Z,X-Skye7,5,App界面,App界面真的很高级很干净，希望后面保持这个界面风格，超级棒,False
13744197868,2026-02-13T10:59:08Z,PanGao123,5,新增艺术水印,相机app总体很好用，希望可以添加点白边艺术水印功能,False
13773534424,2026-02-21T15:12:10Z,九成七啊,1,还不如原相机拍的好,智商税了，还不如原相机拍的色彩好看，滤镜没一个是好看的。,False
13325480928,2025-10-28T14:52:23Z,Panda_NJR11,5,好好好,希望可以越来越优化 iphone的相机按键能快捷启动,False
13324572117,2025-10-28T10:41:50Z,apxiaoyou14,5,有点BUG,今天下载了看了一下，发现选择帧率为120帧的时候会很卡,False
13325019745,2025-10-28T12:51:50Z,ken_CUMT,2,iPhone15pro lut烧录对比度低,直接用lut烧录视频依旧有点雾蒙蒙的，还原色彩不正常,False
13324399236,2025-10-28T09:41:27Z,behind mask,4,14pro无法使用LUT,14pro无法使用LUT，14pro功能不全，后续会更新吗,False
13832097982,2026-03-10T02:04:36Z,东哥拉米,4,目前用起来还是不错的,不过希望可以在流畅度上优化一下，并且增加夜间模式。,False
13757909303,2026-02-17T05:07:32Z,📷苍月🥕,5,Log预览,现在只显示一个Log了，不知道是用的log1还是Log2？,False
13336385114,2025-10-31T04:33:09Z,13号Lucas,5,好用,方便，好用。另外能不能让相机控制打开软件，真的很需要,False
13325374889,2025-10-28T14:24:49Z,韶知津,5,希望能更防抖一些！,可以加个防抖功能吗，这个相机对手抖人士有点不友好😭,False
13325837182,2025-10-28T16:27:44Z,Xiaoiiiiii,3,能不能支持手机稳定器的变焦功能？,用的大疆 7pro，变焦无法用呀，自拍手势好像也不行,False
13815414398,2026-03-05T07:36:17Z,AppStore观察员,5,@Tim升级之后普通用户不能拍照了吗,看到有新版本，点了更新，更新之后拍照是pro专属功能了？,False
13325158304,2025-10-28T13:28:35Z,yankq,5,支持,视频拍摄功能很强，期待加入静态照片的实时滤镜拍摄功能。,False
13327541620,2025-10-29T02:06:10Z,摄影小白.,1,体验,15pro以下别买了没用，为什么14pm不能用他不配吗,False
13324300276,2025-10-28T09:03:44Z,GoodCCp,5,很不错的软件，我这个小白很好上手,支持tim和他的小伙伴们，软件很不错我会拍照了！！！！,False
13327525202,2025-10-29T01:59:50Z,留白李kaka,5,14pm没有lut预览,朋友 专业版开了，没有lut预览，是设备功能受限嘛,False
13518671305,2025-12-16T03:00:50Z,很无语四垃圾软件,2,iPhone17pro调滤镜会死机,iPhone17pro来回调滤镜会死机不知道为什么,False
13324983965,2025-10-28T12:42:07Z,永恒对待,5,下载了也购买pro版本了,希望功能越来越完善，增加变焦进度条，能不能，原生拍摄照片,False
13546570537,2025-12-23T16:14:42Z,很不错你,5,视频拍摄没有闪光灯么？,两个问题，1-视频拍摄没有闪光灯么？2-没有锁定曝光么？,False
13358769424,2025-11-05T09:15:49Z,熊猫向荣,5,希望增加iPad端多机位监看功能,如果iPad端增加多机位监看功能，这也太酷了吧！,False
13808786807,2026-03-03T09:25:44Z,YUItan.,4,没有照片预览的设置，拍完回看还要去系统相册很麻烦,没有照片预览的设置，拍完回看还要去系统相册很麻烦,False
13333385327,2025-10-30T12:19:39Z,回家女复古c的风格,5,增加美食类lut,希望增加美食类lut，以及启动为什么就是0.5倍,False
13329488266,2025-10-29T13:51:15Z,野生的飞友,5,不错,如果加一个多机位用iPad监看就不错了，然后还可以切镜头🥰🥰,False
13394911707,2025-11-14T02:07:45Z,莫古力,5,功能建议,建议关联到侧边快捷键里面，实现长摁快捷键打开飓风相机,False
13328093490,2025-10-29T06:02:30Z,Andres Navada,4,希望修复闪退问题,17p选择点白平衡会闪退，其他综合体验还是不错的,False
13334023776,2025-10-30T15:07:05Z,伏戚,5,好用,挺好用的嗯对，就是不能批量导出，不过后续应该会可以的,False
13847045824,2026-03-14T12:48:11Z,官方希望看到,5,好用哦,希望增加添加lut的功能 这样可以导入自己喜欢的lut,False
13399688562,2025-11-15T06:55:49Z,椰子酥,5,让拍摄渲染变得如此简单,让拍摄渲染变得如此简单，降低难度后提升了拍摄的快乐,False
13358907863,2025-11-05T10:10:56Z,希望研发组采纳,5,16系列闪图,我的16pro max 安装后闪退，系统18.6.2,False
13324870610,2025-10-28T12:11:12Z,如风丶往事,4,照片的比例不能调整,现在这个照片比例不常用，就没有别的比例选项设置了？,False
13910213088,2026-04-01T11:06:07Z,我只是一个路过的玩家,3,为什么取消了log照片,不是谁都喜欢拍实况照片的，好歹给个关闭的按钮啊。,False
13323855336,2025-10-28T05:55:39Z,不如躺着吃西瓜,5,是一款好的用心的产品,不论是易用性还是专业性都很不错，带来了极佳的用户体验,False
13325123561,2025-10-28T13:19:24Z,novel233,5,终于出来了,等太久了 还是非常期待的了希望下个版本更新 相机控制按钮一键启动,False
13403875413,2025-11-16T06:37:30Z,lei ，,5,加防抖,能不能加强防抖，black magic 的防抖就挺好用,False
13872173635,2026-03-21T16:57:58Z,芙芙不会后轮滑,5,感觉非常不错,软件用起来整体都不错上手简单尤其是修复了无影墙,False
13355190245,2025-11-04T12:41:31Z,继续继续技术监督局,5,批量导出,各个方面用的非常舒服，就是什么时候可以批量导出,False
13325569464,2025-10-28T15:15:27Z,昊1207,5,好用,"非常好用，拍摄动态还可以加纳lut,这就很顶了",False
13332714670,2025-10-30T08:38:25Z,阿尔伯特的老公,4,希望能赶快加上直方图和斑马纹,我感觉调整曝光没有这两个东西对于新手来说太难了,False
13323766886,2025-10-28T05:13:37Z,很难伺候。,5,第一第一，,买了课程 但是不知道怎么激活免费使用log模式,False
13332674141,2025-10-30T08:22:21Z,ponotg,5,lut,好评，但是没有导入 lut 的功能，希望能加入这个功能,False
13827563296,2026-03-08T17:56:06Z,20020108jie,3,中规中矩,挺不错但是有待完善，lut 实在是太少了只有7个,False
13617316593,2026-01-10T14:49:31Z,卡卡罗特.？,1,简直糟糕透了,好评全是刷的肯定的 毋庸置疑！全是bug 画面卡顿！,False
13325265125,2025-10-28T13:56:29Z,夜の乌冬,5,希望能出一个单独拍照app,很少使用视频功能，希望能出一个单独拍照app🥺,False
13865370011,2026-03-19T18:21:15Z,我想去参观影视飓风,5,非常顶，影视飓风 没让人失望过 虽然还需要成长,加油，反馈回复竟然那么及时，就跟微信聊天一样！,False
13327733165,2025-10-29T03:23:22Z,AD猫钙,5,直观且专业的界面,专业功能的下方，以及一目了然的参数。望持续更新,False
13620261786,2026-01-11T08:21:12Z,呸喽prpr,3,设置里没有导入lut的选项,已购买专业版，和给的课件界面完全不同，盼回复。,False
13922063864,2026-04-04T15:57:38Z,jacklove111,5,好用,非常好用，是我至今用 kino 和 bmc 中最好用的,False
13594756194,2026-01-04T19:12:43Z,GawrGura.hololive,5,直方图,我不知道是不是因为我没找到，但要是有个直方图就好了,False
13325167424,2025-10-28T13:30:58Z,weekshantty,5,设计逻辑符合摄影师拍摄逻辑,非常好用 产品设计简洁高效 LUT 也调的非常舒服,False
13382478350,2025-11-10T23:24:03Z,拉宽油封,4,似乎还不能直接录制到外接硬盘中,什么时候能直接录制到外接硬盘，就什么时候改成 5 星,False
13343209957,2025-11-01T17:27:17Z,NoWhereToPut,5,非常不错,感觉很好，很适配我的15ProMax，支持一下,False
13815430553,2026-03-05T07:45:07Z,momoksaki,1,lut倒入,挺一般的，lut都不能倒入，就只能用那几个自带的,False
13753958740,2026-02-16T02:28:46Z,genieho79,4,无法调整照片像素,用相机拍照，分辨率只有600万像素，请问问你调整,False
13808914362,2026-03-03T10:28:45Z,训斥那光,4,一般吧,视频防抖能力没有原生相机好，其他还行，还得打磨,False
13383324057,2025-11-11T05:00:42Z,skrinout,4,iPhone14Pro 不支持log模式？,14pro 系统是18.0，不支持Log模式吗,False
13460820334,2025-12-01T01:44:46Z,索尼798,5,Log,我的苹果13pro为什么不支持Log动态功能,False
13333479317,2025-10-30T12:45:22Z,Ziraoqaq,4,希望能添加一个通过相机按钮直接打开app的功能,希望能添加一个通过相机按钮直接打开app的功能,False
13327767751,2025-10-29T03:38:17Z,L EO·H,1,恢复不了购买,我很早就已经买来那个课了，为什么恢复不了购买？,False
13345277129,2025-11-02T05:07:34Z,我说我不是人了吗,3,不能使用外置固态硬盘,插上外置硬盘无法识别、B开头的、F开头的app能识别,False
13857072053,2026-03-17T09:45:32Z,Joseph13217,1,背刺,卖课的时候诱导消费，现在又降价到20，纯背刺,False
13333156241,2025-10-30T11:13:23Z,白白唔,5,我的手机低人一等了,我的14pm不支持log，好多功能用不了😭,False
13355080202,2025-11-04T12:09:35Z,MRZLEO,4,每次更新都需要重新登陆,没有存储账号信息，导致每次更新都需要重新登陆,False
13331532333,2025-10-30T00:24:06Z,歪腰咸鱼,5,能不能增加一个增强运动防抖？,现在的稳定器模式，跑步的时候拍摄还是比较抖。,False
13842939721,2026-03-13T08:35:16Z,终归不是她,5,可以支持蓝牙连接麦克风嘛,真的非常希望能蓝牙直连麦克风，这样方便不少,False
13327838571,2025-10-29T04:09:18Z,zty961024,3,为什么购买了49元课程之后app还是要收费？,为什么购买了49元课程之后app还是要收费？,False
13325553217,2025-10-28T15:11:13Z,不辜负超出部分,3,17pro界面有问题,一切lut画面就变小 而且上方字体挤到一起了,False
13384325569,2025-11-11T11:55:10Z,Erik”,5,，,弥补了苹果相机拍摄时多种参数不可调节的空洞,False
13818566244,2026-03-06T05:15:13Z,泡椒耗儿鱼,1,体验太差,买了会员还要重新花钱 几个lut饱和度战士,False
13358073669,2025-11-05T04:11:58Z,带你啦破亿啦,5,拍摄比例选择,现在只有 16:9 的，能不能出个多样的选择呀,False
13349756117,2025-11-03T05:13:42Z,xiaxiaxiaxia1999,1,感觉，比较的简陋,和bmc比起来简陋很多，没法选录制保存位置,False
13347189987,2025-11-02T15:21:26Z,牧先生1999,5,建议项,相机键无法快捷打开飓风相机，希望能尽快适配🙏,False
13784766440,2026-02-24T18:04:42Z,樂秋棠,5,要改进,希望可以像blackmagic一样用外部存储,False
13327458831,2025-10-29T01:34:24Z,程序太傻,1,很差,抖音用手机号购买。在软件中无法恢复购买，很差。,False
13385038403,2025-11-11T15:17:12Z,生命有的绝对,5,新手用上手很快,很适合懒人，但是还可以再懒一点，比如批量导出,False
13909955227,2026-04-01T09:17:52Z,邓先威,5,log open gate 模式下，拍视频没声音,log  open gate 模式下，拍视频没声音,False
13689846613,2026-01-29T17:24:02Z,超级鼠⎛⎝(ʘⱅʘ)⎠⎞,5,功能上的增进🤔,希望快门速度与 iso 可以单独开关自动挡,False
13857479139,2026-03-17T12:36:43Z,chinllin00,1,不好用,花钱买的！右下角滤镜都没有，还找不到客服！,False
13325718434,2025-10-28T15:55:11Z,58582352486,5,6,手机不支持log 先好评了，没有色调调节吗,False
13541545081,2025-12-22T08:21:21Z,王同学182,4,什么时候加入富士lut,加入富士lut并且提高拍摄live的分辨率,False
13350469755,2025-11-03T10:09:32Z,李泽泽zzz,5,希望可以增加青青风格化lut,Applelog2专用那个，那个色彩真的很好看,False
13353298875,2025-11-04T00:31:45Z,凌浩良,5,好用,什么时候能让相机按键直接打开软件就更好了,False
13853393180,2026-03-16T07:16:56Z,鞥德吉123,5,非常好用,良心app，这价格这服务……要啥自行车🚲。,False
13328810225,2025-10-29T10:41:20Z,光与影xx,5,试用了一下app直接就买了！,可以快速的自定义参数，真的是我超爱的功能！！！,False
13488593578,2025-12-08T04:34:28Z,在你坟头跳倍爽,5,可否加入外置lut,能不能让tim做一个可以导入其他lut的功能,False
13489618530,2025-12-08T12:13:00Z,郑沅钊,5,建议,希望能实现导出之后在相册里面能看到相机信息,False
13327923326,2025-10-29T04:46:29Z,海胆哥Y,5,建议,希望 lut 能多一点，还有能加上照片定位,False
13395567519,2025-11-14T06:56:19Z,是手机手👋,4,拍摄有点掉帧,拍摄有点掉帧，是因为选了 lut 的原因吗,False
13325145218,2025-10-28T13:25:07Z,王文志0131,5,终于等到了！,界面设计易用，把我的手机变成了专业的电影机,False
13863551806,2026-03-19T06:15:33Z,浮梦m,5,更新小建议,希望能添加时间地点日期水印的功能，很需要,False
13888046919,2026-03-26T07:11:36Z,supblack,3,希望能有以下改进,"1.增加斑马线功能
2.增加导入lut功能
3.增加录制高帧率功能",False
13880856290,2026-03-24T05:07:09Z,刚第一次给回复,1,。,充了钱发现没有滤镜拍照比原相机还模糊。。,False
13692245204,2026-01-30T09:38:16Z,to o o o o,5,功能问题,为什么我这款成为pro了还是没有滤镜功能,False
13371186270,2025-11-08T08:49:22Z,毓鋆,5,希望能尽快解决切换app之后相机卡住的情况,非常好用的一个拍摄工具拯救了我这个手残党,False
13342796860,2025-11-01T15:43:53Z,露露老师。,5,登录有问题,功能很牛  但是登陆隔两天就莫名其妙会掉,False
13358190831,2025-11-05T05:03:59Z,阿萨德个消磨殆尽,2,没有那种视频给人的冲击感,继续加油吧，目前来看，个人觉得亮点不足。,False
13324031835,2025-10-28T07:14:10Z,土土爱吃土,5,支持,终于用上了 等了好久 加油影视飓风 加油Tim,False
13325085987,2025-10-28T13:09:29Z,马马哦,4,好,都挺好的 但是 16e 不支持动态照片😢,False
13353488201,2025-11-04T01:40:23Z,蔺柚子,5,👍tim,舒服 tim 好评 就是登陆老掉 我都登陆四次了 这有点糟心,False
13905760975,2026-03-31T04:48:17Z,玩家ce l,3,评论,本人比较喜欢拍照，不是录像，可惜要拍照要花钱,False
13912929316,2026-04-02T03:44:21Z,l老司机,5,真棒,我的13pro 也可以支持使用了，完美,False
13677155158,2026-01-26T09:30:10Z,熬某,5,为啥更新后，没了录制过程中切换焦段功能,为啥更新后，没了录制过程中切换焦段功能,False
13768454485,2026-02-20T04:35:29Z,yang：,1,会卡住，然后拍不了照片，要重新卸载了才可以,版本会卡住，然后要重新卸载才可以拍照片,False
13325550385,2025-10-28T15:10:28Z,enqer58,5,希望做大做强,喜欢你的每一个作品，我是你们的5年的粉丝。,False
13445770097,2025-11-27T06:03:14Z,gchjdv,1,打不开,苹果15pro系统26.0打不开会闪退,False
13353333610,2025-11-04T00:44:27Z,小黑408,3,望改进,视频录制只支持手机收音，无线麦识别不了,False
13347063772,2025-11-02T14:50:20Z,什么问题抓紧修复,2,输出加入mp4选项吧！,视频烧录时没有文件格式可选，令人困惑！,False
13324977376,2025-10-28T12:40:18Z,Z乐观,3,为什么iphone xs不支持lut呢,为什么iphone xs不支持lut呢,False
13926962436,2026-04-06T00:41:17Z,谌shen惠,4,请拍照的时候不要关闭音乐app,有没有可能有一批用户，他们喜欢拍摄的同时，还想听音乐？,False
13577653207,2025-12-31T17:03:40Z,kahljin,2,导出失败,渲染过程中，没有退出软件，但是依旧渲染失败,False
13346892740,2025-11-02T14:08:10Z,环球嘉年华,4,音频采样率,默认是44.1khz？不能更改成48khz吗？,False
13537364545,2025-12-21T04:44:24Z,王一丹,5,app使用体验,我愿称为此app是本世纪最好用的相机类app,False
13325980664,2025-10-28T17:08:23Z,Wfj935,3,Bug,17pm有bug，选了lut后画面变小了,False
13604232071,2026-01-07T06:05:11Z,Mate60RS 非凡大师,5,买课程给的终身权限，好不好用看以后,说得很好，好不好用，做不做数看以后和优化跟进,False
13408237430,2025-11-17T09:01:20Z,星辰逐月,4,分辨率太低，防抖没有原相机好，希望改进,分辨率太低，防抖没有原相机好，希望改进,False
13394902930,2025-11-14T02:04:20Z,Boring6698,4,用不了,为什么iPhone17用不了log模式,False
13917118411,2026-04-03T08:47:11Z,Dragon Tang's,5,拍照专属,照片每个风格都不错，适合拍电影类型的,False
13325582132,2025-10-28T15:18:45Z,鸽子DoveKing,5,第一次写评论,tim的8年老粉了，必须第一时间支持,False
13850468364,2026-03-15T11:43:48Z,x了去,1,绝对差评,各方面都不如极影相机，20块打水漂了,False
13839589476,2026-03-12T09:04:38Z,getchar001,4,如何将设置外部存储,在摄像时 如何将视频存到外界硬盘中？,False
13678101616,2026-01-26T15:26:23Z,AAA建材·王总,1,智商税,刚开通Pro版本就想卸载，能退款么？,False
13324080190,2025-10-28T07:34:40Z,我是越越饼,5,希望增加Apple Watch的支持,希望Apple Watch可以支持相机app,False
13891848917,2026-03-27T08:48:53Z,Zzbo y,1,没体验,不付钱好多功能都用不了，免费体验也没有,False
13924614733,2026-04-05T09:49:05Z,一夜一个呢577558774,5,太好了了,这个也是十分很好好吧，这个会员也是比较良心，,False
13687357548,2026-01-29T01:30:56Z,zwrananan,5,lut滤镜,后续会增加lut吗 或者支持导入lut？,False
13699217370,2026-02-01T02:52:45Z,bsudh023,5,好用,"非常好用的软件
非常实用的软件
非常出片的软件
牛逼！",False
13327416079,2025-10-29T01:18:05Z,edwaerdsacgf,4,稳定器这个功能太好了,14 会发热 不知道是不是我的手机太旧了,False
13744769185,2026-02-13T14:23:12Z,hebrikend,5,好用,我下这个相机只为三件事 好用 易用 喜欢用,False
13492947037,2025-12-09T09:26:22Z,Lehmann_,5,小小意见,期望图片模式的设置和视频模式的设置可以分开,False
13345523802,2025-11-02T06:49:24Z,快捷妥当d,1,用不了log动态,我14pro开不了log动态设备不支持,False
13420468101,2025-11-20T14:54:18Z,Keplerzzp,5,摄影和live让普通人拍高画质简单便捷,想问问，富士的lut以后会增加进去吗,False
13825898184,2026-03-08T07:15:08Z,Mikey_ZF,4,app内相册好像无法左右滑动浏览图片,app内相册好像无法左右滑动浏览图片,False
13357705926,2025-11-05T01:45:43Z,S.Terra,5,影视飓风,一个好的产品就是能让人开心的去使用它,False
13340332348,2025-11-01T02:31:35Z,Jiayunuil7,5,最喜欢的UP主之一,看到就第一时间下载了，必须支持😈,False
13328629135,2025-10-29T09:39:33Z,Ddddysan,1,买课了也没有pro版,各种方法都试了，反正不想花第二次钱了,False
13327644117,2025-10-29T02:46:23Z,lostryan,4,如何拍照呢,没有找到拍照入口，看起来只能拍摄视频,False
13736288218,2026-02-11T03:49:31Z,在一家大型百货大楼旁举行大型展览,4,总体还可以，但有一些问题,有一些视频不知道怎么回事无法导出，,False
13526437117,2025-12-18T06:42:00Z,meemul,2,要想照相需要掏钱！,免费的只能录像，照相需要掏钱激活！,False
13499092291,2025-12-10T23:15:35Z,fufu_uwu,1,没有拍照功能,一个“相机”连最基本的拍照都要花钱,False
13365797410,2025-11-07T00:55:32Z,超棒，就喜欢挺音乐，寻找抖音好歌曲,4,批量导出,只要有批量导出，我以后就用这个拍了,False
13330824812,2025-10-29T20:11:10Z,潘潘在路上20,5,希望可以支持片门全开,希望可以支持片门全开，自定义lut,False
13328692716,2025-10-29T10:01:43Z,rosywylie,5,支持！,看到你们的视频第一时间就来支持啦！,False
13326203283,2025-10-28T18:14:08Z,JHNYU,5,希望有照片模式,希望能开发照片模式类似Indigo,False
13325058068,2025-10-28T13:02:05Z,dfnvcvc#ggf,5,一直是老粉,课也买了，看也看了下也下了，功能不全，值得信赖,False
13680413659,2026-01-27T06:02:19Z,一霖 X,5,拍照牛,喜欢用来拍照，拍照出来的效果吊打原相机,False
13354170991,2025-11-04T06:20:30Z,无痕_,5,再次使用需要重新登陆专业版,快解决快解决，账号登陆一次就别一直登陆了吧,False
13345897448,2025-11-02T09:10:26Z,四月弥生,5,更新的好快,深色app都来了，微信在装什么X啊,False
13325833830,2025-10-28T16:26:48Z,大哥的情人,4,没有相机和位置信息,没有相机和位置信息，不知道能不能加上,False
13809873781,2026-03-03T16:21:31Z,分管低等级,4,何时能加入lut导入,超级想要啊 加油 差一分还可以进步,False
13340843131,2025-11-01T06:00:00Z,....hdhigcv,5,遇到BUG我的48mm镜头没了,15pro 48mm二倍镜头不显示,False
13331775061,2025-10-30T01:56:08Z,SnakeAJ,5,lut,17标准版能不能加个lut啊 😭,False
13329486918,2025-10-29T13:50:54Z,Far_MC,5,很好的软件,希望青青能做点rec709的lut,False
